"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"11","212.979643","212.979586445","212.979793338","1020898.1","-9999","964966.2","16.58","-1","-0.971418177","0.842632257","0","0.505579354","6","0.285714286","0.857142857","N2 S2 O2","de-protonated","0","-9999","C7 H6 O2 N2 S2","7","6","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"15","236.105902","236.105839301","236.105718673","1572784.9","-9999","799469.3","25.91","-1","0.510906699","0.953741353","0","0.572244812","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"21","248.080539","248.08047312","248.080566553","3110978.8","-9999","642363.7","52.43","-1","-0.376624744","0.974590588","0","0.584754353","3","0.5","2","N3 P1 O4","de-protonated","0","-9999","C8 H16 O4 N3 P1","8","16","4","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"29","255.062312","255.062244265","255.062259661","3262558.3","-9999","976371.9","54.65","-1","-0.060359835","0.999339145","0","0.599603487","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"41","262.975993","262.975923163","262.975967805","1155464.1","-9999","1403262.6","17.86","-1","-0.169756136","0.994784813","0","0.596870888","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"48","265.147935","265.147864586","265.147904038","884883.1","-9999","1033883.7","13.13","-1","-0.148794726","0.995990808","0","0.597594485","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"65","271.119398","271.119325999","271.11958129","1107264","-9999","598398.2","16.84","-1","-0.941615109","0.851394672","0","0.510836803","3","0.071428571","1.714285714","S2 O1","de-protonated","0","-9999","C14 H24 O1 S2","14","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"72","277.023904","277.023830431","277.023980626","1474217","-9999","734911.2","22.94","-1","-0.542175949","0.948059794","0","0.568835876","4","0.222222222","1.666666667","N2 S2 P1 O2","de-protonated","0","-9999","C9 H15 O2 N2 P1 S2","9","15","2","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"73","277.059674","277.059600421","277.059496756","1733548.6","-9999","882678.4","27.33","-1","0.374162512","0.974917548","0","0.584950529","4","0.666666667","1.666666667","N2 P1 O6","de-protonated","0","-9999","C9 H15 O6 N2 P1","9","15","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"74","277.060321","277.060247421","277.060366136","11744941","-9999","620526.3","196.76","-1","-0.42847978","0.635879079","0.925283829","0.751640979","3","0.1","1.9","N2 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N2 P1 S2","10","19","1","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"75","278.063633","278.063559154","278.063720971","1251024.5","-9999","578392.1","19.06","-1","-0.581939948","0.626934349","0.925283829","0.746274141","3","0.1","1.9","13C1 N2 S2 P1 O1","de-protonated","1","74","C9 H19 O1 N2 P1 S2 13C1","9","19","1","2","1","2","1","-9999","-9999","-9999","-9999","-9999"
"79","279.057367","279.05729289","279.057388756","4038002","-9999","605948.5","65.96","-1","-0.343532115","0.9788141","0","0.58728846","3","0.444444444","1.888888889","N2 S1 P1 O4","de-protonated","0","-9999","C9 H17 O4 N2 P1 S1","9","17","4","2","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"86","283.119403","283.119327811","283.11958129","902773.6","-9999","604580.8","13.11","-1","-0.895304965","0.864638307","0","0.518782984","4","0.066666667","1.6","S2 O1","de-protonated","0","-9999","C15 H24 O1 S2","15","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"89","285.124653","285.124577278","285.124465995","1992367","-9999","788296.8","31.34","-1","0.390296472","0.972738178","0","0.583642907","9","0.1875","1.125","N2 O3","de-protonated","0","-9999","C16 H18 O3 N2","16","18","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"91","285.126197","285.126121278","285.126119766","4667823","-9999","712510.6","76.11","-1","0.005304259","0.999994895","0","0.599996937","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"99","289.129994","289.129917214","289.130145974","949144.3","-9999","693012.6","13.8","-1","-0.791198184","0.892627524","0","0.535576514","2","0.142857143","1.857142857","S2 O2","de-protonated","0","-9999","C14 H26 O2 S2","14","26","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"100","291.038988","291.038910707","291.038761311","1919169.1","-9999","864475.8","29.75","-1","0.513320788","0.953313558","0","0.571988135","5","0.777777778","1.444444444","N2 P1 O7","de-protonated","0","-9999","C9 H13 O7 N2 P1","9","13","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"101","291.03964","291.039562707","291.039630691","7642049","-9999","604607.4","124.37","-1","-0.233589483","0.978185994","0.981891683","0.979668269","4","0.2","1.7","N2 S2 P1 O2","de-protonated","0","-9999","C10 H17 O2 N2 P1 S2","10","17","2","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"102","291.051724","291.051646704","291.051895651","1088962.3","-9999","641025.3","16.02","-1","-0.855337145","0.875685601","0","0.525411361","8","0.133333333","1.066666667","S2 O2","de-protonated","0","-9999","C15 H16 O2 S2","15","16","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"103","292.042936","292.04285844","292.042985526","999961.3","-9999","720774.4","14.55","-1","-0.435159965","0.966223713","0.981891683","0.972490901","4","0.2","1.7","13C1 N2 S2 P1 O2","de-protonated","1","101","C9 H17 O2 N2 P1 S2 13C1","9","17","2","2","1","2","1","-9999","-9999","-9999","-9999","-9999"
"103","292.042936","292.04285844","292.043121871","999961.3","-9999","720774.4","14.55","-1","-0.90202787","0.862744666","0","0.517646799","4","0.444444444","1.666666667","N3 S2 O4","de-protonated","0","-9999","C9 H15 O4 N3 S2","9","15","4","3","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"104","293.03097","293.030892178","293.031160206","1057135.8","-9999","689274","15.5","-1","-0.914675554","0.85915523","0","0.515493138","8","0.214285714","1","S2 O3","de-protonated","0","-9999","C14 H14 O3 S2","14","14","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"105","293.036708","293.036630176","293.036653311","2310768.3","-9999","592383","36.22","-1","-0.078946484","0.998869752","0","0.599321851","4","0.555555556","1.666666667","N2 S1 P1 O5","de-protonated","0","-9999","C9 H15 O5 N2 P1 S1","9","15","5","2","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"106","293.067389","293.067311168","293.067545716","1061235","-9999","622094.2","15.56","-1","-0.800318793","0.890279582","0","0.534167749","7","0.133333333","1.2","S2 O2","de-protonated","0","-9999","C15 H18 O2 S2","15","18","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"107","293.103743","293.103665159","293.103931225","1067126.1","-9999","689722.7","15.66","-1","-0.907754705","0.861123718","0","0.516674231","6","0.0625","1.375","S2 O1","de-protonated","0","-9999","C16 H22 O1 S2","16","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"109","293.175877","293.175799139","293.175832864","5963900.5","-9999","759034.8","96.62","-1","-0.115031537","0.998570567","0.999060676","0.998766611","5","0.235294118","1.529411765","O4","de-protonated","0","-9999","C17 H26 O4","17","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"112","294.179251","294.179172873","294.179187699","1088724","-9999","729456.4","16.02","-1","-0.050398214","0.99953923","0.999060676","0.999347809","5","0.235294118","1.529411765","13C1 O4","de-protonated","1","109","C16 H26 O4 13C1","16","26","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"114","295.046649","295.046570642","295.046810271","1172639.4","-9999","630474.6","17.4","-1","-0.812170819","0.887197693","0","0.532318616","7","0.214285714","1.142857143","S2 O3","de-protonated","0","-9999","C14 H16 O3 S2","14","16","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"115","295.083039","295.082960633","295.08319578","1050530.6","-9999","650202.3","15.38","-1","-0.796885186","0.891165936","0","0.534699561","6","0.133333333","1.333333333","S2 O2","de-protonated","0","-9999","C15 H20 O2 S2","15","20","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"116","295.119403","295.119324623","295.11958129","1198757.8","-9999","653340.8","17.83","-1","-0.86970318","0.871756781","0","0.523054069","5","0.0625","1.5","S2 O1","de-protonated","0","-9999","C16 H24 O1 S2","16","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"117","297.062277","297.062198107","297.062460335","1189454.4","-9999","610442.1","17.57","-1","-0.88273815","0.86815097","0","0.520890582","6","0.214285714","1.285714286","S2 O3","de-protonated","0","-9999","C14 H18 O3 S2","14","18","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"118","297.098686","297.098607097","297.098845845","1549777.6","-9999","671307.5","23.49","-1","-0.803595817","0.889430921","0","0.533658553","5","0.133333333","1.466666667","S2 O2","de-protonated","0","-9999","C15 H22 O2 S2","15","22","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"119","297.135064","297.134985088","297.135231354","1206740.8","-9999","627163","17.85","-1","-0.828802438","0.882815057","0","0.529689034","4","0.0625","1.625","S2 O1","de-protonated","0","-9999","C16 H26 O1 S2","16","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"122","297.152998","297.152919083","297.152989419","2694102.3","-9999","801517.5","42.29","-1","-0.236699315","0.989885552","0","0.593931331","4","0.1875","1.625","S1 O3","de-protonated","0","-9999","C16 H26 O3 S1","16","26","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"125","299.02042","299.020340587","299.020595522","1270520.4","-9999","580675.2","18.9","-1","-0.852568838","0.876437166","0","0.5258623","11","0.125","0.75","S2 O2","de-protonated","0","-9999","C16 H12 O2 S2","16","12","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"126","299.077913","299.077833571","299.0781104","1156221.4","-9999","681673.1","17.02","-1","-0.92560544","0.856025312","0","0.513615187","5","0.214285714","1.428571429","S2 O3","de-protonated","0","-9999","C14 H20 O3 S2","14","20","3","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"128","299.114347","299.114267562","299.114495909","1619584.6","-9999","582592.9","24.63","-1","-0.763411198","0.899651613","0","0.539790968","4","0.133333333","1.6","S2 O2","de-protonated","0","-9999","C15 H24 O2 S2","15","24","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
