"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"4","171.066405","171.066259311","171.066282413","2244455","-9999","850055.5","39.95","-1","-0.135042512","0.996696483","0","0.59801789","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"10","190.957652","190.957516693","190.95734036","882163","-9999","886306.6","14.41","-1","0.923418409","0.856653656","0","0.513992194","4","0.8","1","S1 P1 O4","de-protonated","0","-9999","C5 H5 O4 P1 S1","5","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"13","195.13922","195.139086876","195.139053431","926103.7","-9999","1079754.1","15.16","-1","0.171388264","0.994684316","0","0.59681059","3","0.166666667","1.666666667","O2","de-protonated","0","-9999","C12 H20 O2","12","20","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"18","199.061294","199.061162923","199.061197032","924149.9","-9999","962915.1","15.08","-1","-0.1713506","0.994686646","0","0.596811988","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"26","209.154796","209.154670191","209.154703496","2454774.5","-9999","923999.3","42.8","-1","-0.159234696","0.995409811","0","0.597245887","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"29","211.097704","211.097579205","211.097582542","1249025.5","-9999","1015954.7","20.74","-1","-0.015804882","0.999954676","0","0.599972806","4","0.363636364","1.454545455","O4","de-protonated","0","-9999","C11 H16 O4","11","16","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"30","211.134086","211.133961224","211.133968051","790534.6","-9999","1157286.2","12.4","-1","-0.032333657","0.99981032","0","0.599886192","3","0.25","1.666666667","O3","de-protonated","0","-9999","C12 H20 O3","12","20","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"40","219.087533","219.087412375","219.087411781","528015.3","-9999","1042204.3","7.54","-1","0.002714284","0.999998663","0","0.599999198","2","0.666666667","1.777777778","O6","de-protonated","0","-9999","C9 H16 O6","9","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"42","221.154807","221.154687454","221.154703496","1913338","-9999","856124.2","32.53","-1","-0.072534972","0.999045796","0","0.599427477","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"43","225.149734","225.14961654","225.149618115","660170.5","-9999","972621.6","9.85","-1","-0.006999456","0.99999111","0","0.599994666","3","0.230769231","1.692307692","O3","de-protonated","0","-9999","C13 H22 O3","13","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"44","227.128939","227.128822573","227.128882671","710806.2","-9999","758902.3","10.75","-1","-0.264598743","0.987376676","0","0.592426006","3","0.333333333","1.666666667","O4","de-protonated","0","-9999","C12 H20 O4","12","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","239.128972","239.128861836","239.128882671","2638285.8","-9999","798855.8","44.74","-1","-0.087127786","0.998623526","0","0.599174115","4","0.307692308","1.538461538","O4","de-protonated","0","-9999","C13 H20 O4","13","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","241.046749","241.046639837","241.046609596","587983.3","-9999","703915.8","8.37","-1","0.125454934","0.997148264","0","0.598288958","6","0.666666667","1.111111111","N2 O6","de-protonated","0","-9999","C9 H10 O6 N2","9","10","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
