"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"5","167.968154","167.967950862","167.967845473","1463456.3","-9999","1202889.1","31.49","-1","0.627432399","0.931060369","0","0.558636221","6","0.166666667","0.666666667","N1 S1 P1 O1","de-protonated","0","-9999","C6 H4 O1 N1 P1 S1","6","4","1","1","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"8","171.066452","171.066251596","171.066282413","1241782.6","-9999","1088893.4","26.42","-1","-0.180143901","0.994128961","0","0.596477377","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"9","173.082186","173.081987375","173.081932477","474513.4","-9999","890072.6","8.86","-1","0.317178695","0.981911438","0","0.589146863","2","0.5","1.75","O4","de-protonated","0","-9999","C8 H14 O4","8","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"11","179.035182","179.034988629","179.034982284","530808.5","-9999","1208775.8","10.15","-1","0.035439277","0.999772137","0","0.599863282","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"20","183.012401","183.012211139","183.012138839","394183.7","-9999","670834","7.03","-1","0.395055668","0.972078699","0","0.58324722","5","0.375","1","S1 O3","de-protonated","0","-9999","C8 H8 O3 S1","8","8","3","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"23","189.077093","189.076908491","189.076847097","663234.4","-9999","898646.8","13.14","-1","0.324704085","0.981051197","0","0.588630718","2","0.625","1.75","O5","de-protonated","0","-9999","C8 H14 O5","8","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"25","199.061394","199.061218302","199.061197032","830748.9","-9999","677557.1","16.8","-1","0.106850294","0.997930547","0","0.598758328","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"26","202.072279","202.072105959","202.072096069","426557.6","-9999","1021019.3","7.62","-1","0.04894406","0.99956543","0","0.599739258","3","0.625","1.625","N1 O5","de-protonated","0","-9999","C8 H13 O5 N1","8","13","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"40","217.071924","217.071764197","217.071761716","591888.4","-9999","621568.8","11.14","-1","0.011425814","0.999976312","0","0.599985787","3","0.666666667","1.555555556","O6","de-protonated","0","-9999","C9 H14 O6","9","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"43","231.087643","231.087495566","231.087411781","817867.6","-9999","552200.5","15.88","-1","0.362567556","0.97642984","0","0.585857904","3","0.6","1.6","O6","de-protonated","0","-9999","C10 H16 O6","10","16","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","241.108316","241.108177409","241.108147226","423773.8","-9999","775924.2","7.17","-1","0.125185607","0.997160478","0","0.598296287","4","0.416666667","1.5","O5","de-protonated","0","-9999","C12 H18 O5","12","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"46","241.144645","241.144506441","241.144532735","471938.6","-9999","1174871.8","8.21","-1","-0.109038423","0.997845013","0","0.598707008","3","0.307692308","1.692307692","O4","de-protonated","0","-9999","C13 H22 O4","13","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"47","242.176224","242.176086351","242.176167217","504681.5","-9999","541451.4","8.91","-1","-0.333910599","0.979972416","0","0.587983449","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"48","249.149739","249.149607506","249.149618115","655808.7","-9999","933184.2","12.08","-1","-0.042584292","0.999671011","0","0.599802607","5","0.2","1.466666667","O3","de-protonated","0","-9999","C15 H22 O3","15","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"49","251.078722","251.078592208","251.07857843","430955.7","-9999","1013402.1","7.22","-1","0.05487326","0.999453794","0","0.599672276","7","0.4","1.2","N4 O4","de-protonated","0","-9999","C10 H12 O4 N4","10","12","4","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"50","251.095615","251.095485223","251.095488342","663149.8","-9999","905868","12.2","-1","-0.012422213","0.999972001","0","0.5999832","6","0.166666667","1.416666667","N2 P1 O2","de-protonated","0","-9999","C12 H17 O2 N2 P1","12","17","2","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","251.095993","251.095863223","251.095868465","2150189.8","-9999","915258","44.06","-1","-0.020873892","0.999920942","0","0.599952565","1","0.5","2","S1 O5","de-protonated","0","-9999","C10 H20 O5 S1","10","20","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"55","253.144638","253.144510031","253.144532735","1856161","-9999","588622.1","37.75","-1","-0.089687439","0.998541521","0","0.599124913","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"59","255.062395","255.062268724","255.062259661","2593790","-9999","707075.5","53.36","-1","0.035531945","0.999770944","0","0.599862566","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"61","255.123946","255.123819778","255.12379729","792581.1","-9999","953653.3","14.9","-1","0.088144532","0.998591235","0","0.599154741","4","0.384615385","1.538461538","O5","de-protonated","0","-9999","C13 H20 O5","13","20","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
