"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"12","187.014797","187.014790902","187.014915544","685737.3","-9999","1099610.1","10.82","-1","-0.666481319","0.922563542","0","0.553538125","9","0.333333333","0.444444444","N2 O3","de-protonated","0","-9999","C9 H4 O3 N2","9","4","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"14","192.963518","192.963511667","192.963474568","504814.5","-9999","887354","7.38","-1","0.19225968","0.993315412","0","0.595989247","3","0.8","1.2","S2 O4","de-protonated","0","-9999","C5 H6 O4 S2","5","6","4","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"35","219.041089","219.041081637","219.041130293","791560","-9999","1105265.4","12.3","-1","-0.222129704","0.991086989","0","0.594652193","8","0.4","0.8","N2 O4","de-protonated","0","-9999","C10 H8 O4 N2","10","8","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"37","221.154677","221.154669554","221.154703496","526153.6","-9999","1065459.2","7.5","-1","-0.153477416","0.99573504","0","0.597441024","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"40","229.025446","229.025438243","229.025480228","1027819.9","-9999","799448.5","16.39","-1","-0.183322327","0.993920595","0","0.596352357","10","0.363636364","0.545454545","N2 O4","de-protonated","0","-9999","C11 H6 O4 N2","11","6","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"43","236.105951","236.105942963","236.105718673","1145078.1","-9999","590236.5","18.36","-1","0.949954169","0.848961332","0","0.509376799","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"45","241.04726","241.047251768","241.047478976","982880.1","-9999","839660.4","15.36","-1","-0.942587332","0.851111724","0","0.510667034","5","0.1","1.4","N2 S2 O1","de-protonated","0","-9999","C10 H14 O1 N2 S2","10","14","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"48","244.973597","244.973588613","244.973645329","746264.6","-9999","782321.5","11.13","-1","-0.231519877","0.99032123","0","0.594192738","10","0.166666667","0.5","S2 O2","de-protonated","0","-9999","C12 H6 O2 S2","12","6","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"59","255.062931","255.062922214","255.063129041","6773907","-9999","697269.7","115.99","-1","-0.810883205","0.587144557","0.925952542","0.722667751","5","0.090909091","1.454545455","N2 S2 O1","de-protonated","0","-9999","C11 H16 O1 N2 S2","11","16","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"60","255.063682","255.063673214","255.063913431","609554.9","-9999","844309.2","8.6","-1","-0.941790801","0.851343554","0","0.510806133","1","0.875","2.125","P1 O7","de-protonated","0","-9999","C8 H17 O7 P1","8","17","7","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"62","256.066272","256.066263175","256.066483876","992928.4","-9999","760594.4","15.28","-1","-0.861889882","0.582599658","0.925952542","0.719940812","5","0.090909091","1.454545455","13C1 N2 S2 O1","de-protonated","1","59","C10 H16 O1 N2 S2 13C1","10","16","1","2","-9999","2","1","-9999","-9999","-9999","-9999","-9999"
"74","262.976709","262.976699902","262.976815958","1850667.4","-9999","677375.5","29.94","-1","-0.441316994","0.965278063","0","0.579166838","10","0.5","0.4","N2 S1 O5","de-protonated","0","-9999","C10 H4 O5 N2 S1","10","4","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"76","263.044748","263.044738899","263.044716071","668979.7","-9999","730303.5","9.53","-1","0.086782372","0.998634411","0","0.599180646","3","0.111111111","1.888888889","N2 S2 P1 O1","de-protonated","0","-9999","C9 H17 O1 N2 P1 S2","9","17","1","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"86","267.088178","267.088168739","267.088281161","858672.3","-9999","598388.6","12.74","-1","-0.420915095","0.968364051","0","0.581018431","5","0.071428571","1.428571429","S2 O1","de-protonated","0","-9999","C14 H20 O1 S2","14","20","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"97","271.119567","271.11955758","271.11958129","570057.2","-9999","512976.9","7.74","-1","-0.087450922","0.998613304","0","0.599167982","3","0.071428571","1.714285714","S2 O1","de-protonated","0","-9999","C14 H24 O1 S2","14","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"99","273.135113","273.1351035","273.135231354","1276570.1","-9999","705843.9","19.72","-1","-0.468096829","0.961021917","0","0.57661315","2","0.071428571","1.857142857","S2 O1","de-protonated","0","-9999","C14 H26 O1 S2","14","26","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"102","277.023995","277.023985347","277.023980626","672602","-9999","621924.2","9.43","-1","0.017039412","0.999947319","0","0.599968392","4","0.222222222","1.666666667","N2 S2 P1 O2","de-protonated","0","-9999","C9 H15 O2 N2 P1 S2","9","15","2","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"104","277.060416","277.060406345","277.060366136","12722846","-9999","592451.9","214.56","-1","0.145129155","0.660507886","0.925283829","0.766418264","3","0.1","1.9","N2 S2 P1 O1","de-protonated","0","-9999","C10 H19 O1 N2 P1 S2","10","19","1","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"106","278.06381","278.063800306","278.063720971","1501692.8","-9999","738663.3","23.43","-1","0.285311692","0.656892082","0.925283829","0.764248781","3","0.1","1.9","13C1 N2 S2 P1 O1","de-protonated","1","104","C9 H19 O1 N2 P1 S2 13C1","9","19","1","2","1","2","1","-9999","-9999","-9999","-9999","-9999"
"106","278.06381","278.063800306","278.063857316","1501692.8","-9999","738663.3","23.43","-1","-0.205027686","0.992401574","0","0.595440945","3","0.333333333","1.888888889","N3 S2 O3","de-protonated","0","-9999","C9 H17 O3 N3 S2","9","17","3","3","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
